lat,lon,radiance,bortle
37.29,127.02,64.8219,9
37.29,127.03,62.0391,9
37.29,127.04,50.1937,9
37.29,127.05,66.4128,9
37.29,127.06,57.4295,9
37.29,127.07,54.7212,9
37.29,127.08,37.5721,8
37.29,127.09,20.5822,7
37.29,127.1,38.3837,8
37.29,127.11,52.6521,9
37.29,127.12,51.1467,9
37.29,127.13,35.1051,8
37.29,127.14,32.6038,8
37.29,127.15,51.4216,9
37.29,127.16,21.0406,7
37.29,127.17,7.4336,6
37.29,127.18,6.2843,6
37.29,127.19,6.9956,6
37.29,127.2,15.3073,7
37.29,127.21,17.6371,7
37.29,127.22,23.9058,7
37.29,127.23,10.0762,7
37.29,127.24,7.6619,6
37.29,127.25,3.5679,5
37.29,127.26,3.4953,5
37.29,127.27,3.1417,5
37.29,127.28,2.4877,4
37.29,127.29,2.1698,4
37.29,127.3,2.0766,4
37.29,127.31,2.6808,5
37.29,127.32,4.59,5
37.29,127.33,6.414,6
37.29,127.34,3.1226,5
37.29,127.35,2.8135,5
37.29,127.36,2.5292,5
37.29,127.37,5.5076,6
37.29,127.38,21.2317,7
37.29,127.39,14.5733,7
37.29,127.4,8.5184,6
37.29,127.41,8.0516,6
37.29,127.42,14.459,7
37.29,127.43,17.4494,7
37.29,127.44,26.8657,8
37.29,127.45,43.1923,8
37.29,127.46,34.6081,8
37.29,127.47,13.85,7
37.29,127.48,9.004,6
37.29,127.49,22.4969,7
37.29,127.5,40.0822,8
37.29,127.51,18.6416,7
37.29,127.52,12.7773,7
37.29,127.53,14.6504,7
37.29,127.54,6.5896,6
37.29,127.55,4.0039,5
37.29,127.56,2.7218,5
37.29,127.57,5.951,6
37.29,127.58,5.5506,6
37.29,127.59,3.6314,5
37.29,127.6,3.1928,5
37.29,127.61,4.6655,5
37.29,127.62,14.6797,7
37.29,127.63,33.6435,8
37.29,127.64,33.3813,8
37.29,127.65,19.3687,7
37.29,127.66,14.9037,7
37.29,127.67,6.8352,6
37.29,127.68,3.3572,5
37.29,127.69,2.3857,4
37.29,127.7,2.9964,5
37.29,127.71,2.262,4
37.29,127.72,1.5705,4
37.29,127.73,1.2783,4
37.29,127.74,1.4168,4
37.29,127.75,1.0914,4
37.29,127.78,1.2012,4
37.29,127.79,4.2858,5
37.29,127.8,14.2608,7
37.29,127.81,18.1384,7
37.29,127.82,3.7172,5
37.29,127.83,2.1625,4
37.29,127.84,1.6192,4
37.29,127.88,1.252,4
37.29,127.89,1.5217,4
37.29,127.9,2.0426,4
37.29,127.91,7.3292,6
37.29,127.92,9.9366,6
37.29,127.93,3.148,5
37.29,127.94,3.4355,5
37.29,127.95,2.419,4
37.29,127.96,1.9142,4
37.29,127.97,3.6957,5
37.29,127.98,2.5172,5
37.29,127.99,3.4373,5
37.29,128.0,2.4829,4
37.29,128.01,1.5596,4
37.29,128.02,1.4647,4
37.29,128.03,1.1365,4
37.29,128.19,0.6806,3
37.29,128.2,0.8871,3
37.29,128.21,0.7077,3
37.29,128.22,0.6073,3
37.29,128.23,0.709,3
37.29,128.24,1.2909,4
37.29,128.25,0.8366,3
37.29,128.26,0.7873,3
37.29,128.27,2.3093,4
37.29,128.28,1.0801,4
37.29,128.32,0.6173,3
37.29,128.33,0.9141,3
37.29,128.39,0.7112,3
37.29,128.4,1.5271,4
37.29,128.41,0.8604,3
37.29,128.42,0.7179,3
37.29,128.43,0.6628,3
37.29,128.48,0.5086,3
37.29,128.49,1.081,4
37.29,128.5,0.6726,3
37.29,128.55,0.572,3
37.29,128.72,0.5372,3
37.29,128.73,0.6781,3
37.29,128.74,0.5876,3
37.29,128.75,0.5483,3
37.29,128.76,0.5946,3
37.29,128.83,0.5892,3
37.29,128.84,0.798,3
37.29,128.87,0.5034,3
37.29,128.88,0.8131,3
37.29,128.89,0.7093,3
37.29,128.91,0.6298,3
37.29,128.92,0.5659,3
37.29,129.05,0.5379,3
37.29,129.06,0.785,3
37.29,129.07,2.1134,4
37.29,129.08,0.8199,3
37.29,129.18,0.5051,3
37.29,129.19,0.6933,3
37.29,129.25,0.5265,3
37.29,129.26,0.6042,3
37.29,129.27,0.8443,3
37.29,129.28,0.8006,3
37.29,129.29,1.1566,4
37.29,129.3,4.8531,5
37.29,129.31,4.944,5
37.29,129.32,2.8945,5
37.29,129.33,1.0082,4
37.29,129.34,0.6856,3
37.3,126.02,0.7242,3
37.3,126.03,0.7014,3
37.3,126.38,1.0565,4
37.3,126.48,1.0845,4
37.3,126.56,1.3733,4
37.3,126.57,1.833,4
37.3,126.58,2.6572,5
37.3,126.59,5.1295,6
37.3,126.6,3.7183,5
37.3,126.61,2.2901,4
37.3,126.62,2.1001,4
37.3,126.63,2.0706,4
37.3,126.64,2.0835,4
37.3,126.65,2.1951,4
37.3,126.66,2.2771,4
37.3,126.67,2.3412,4
37.3,126.68,2.4782,4
37.3,126.69,2.8951,5
37.3,126.7,3.0849,5
37.3,126.71,3.4237,5
37.3,126.72,4.4545,5
37.3,126.73,9.9865,6
37.3,126.74,32.7169,8
37.3,126.75,25.2532,8
37.3,126.76,25.6182,8
37.3,126.77,32.7637,8
37.3,126.78,36.9133,8
37.3,126.79,36.083,8
37.3,126.8,39.563,8
37.3,126.81,37.4718,8
37.3,126.82,39.5523,8
37.3,126.83,49.1033,8
37.3,126.84,58.3368,9
37.3,126.85,52.994,9
37.3,126.86,71.6288,9
37.3,126.87,66.4521,9
37.3,126.88,30.4576,8
37.3,126.89,26.3133,8
37.3,126.9,25.1268,8
37.3,126.91,25.2139,8
37.3,126.92,22.7967,7
37.3,126.93,18.2785,7
37.3,126.94,17.8887,7
37.3,126.95,16.8667,7
37.3,126.96,30.0925,8
37.3,126.97,59.4494,9
37.3,126.98,55.616,9
37.3,126.99,57.7465,9
37.3,127.0,51.2163,9
37.3,127.01,66.6088,9
37.3,127.02,42.3099,8
37.3,127.03,41.9801,8
37.3,127.04,52.7105,9
37.3,127.05,55.4873,9
37.3,127.06,27.8432,8
37.3,127.07,59.8461,9
37.3,127.08,47.8094,8
37.3,127.09,27.695,8
37.3,127.1,33.3521,8
37.3,127.11,61.4769,9
37.3,127.12,46.6719,8
37.3,127.13,25.1474,8
37.3,127.14,9.5739,6
37.3,127.15,13.576,7
37.3,127.16,8.8447,6
37.3,127.17,4.6215,5
37.3,127.18,3.5853,5
37.3,127.19,3.9286,5
37.3,127.2,5.7335,6
37.3,127.21,5.8054,6
37.3,127.22,9.4726,6
37.3,127.23,11.6461,7
37.3,127.24,9.4037,6
37.3,127.25,6.5095,6
37.3,127.26,4.1306,5
37.3,127.27,2.612,5
37.3,127.28,2.3409,4
37.3,127.29,2.2674,4
37.3,127.3,2.1172,4
37.3,127.31,2.0985,4
37.3,127.32,2.8594,5
37.3,127.33,6.9313,6
37.3,127.34,4.8135,5
37.3,127.35,3.8475,5
37.3,127.36,3.63,5
37.3,127.37,5.2478,6
37.3,127.38,5.679,6
37.3,127.39,9.0951,6
37.3,127.4,10.3173,7
37.3,127.41,15.3407,7
37.3,127.42,13.2752,7
37.3,127.43,13.8727,7
37.3,127.44,24.9133,7
37.3,127.45,14.3509,7
37.3,127.46,19.8706,7
37.3,127.47,14.8069,7
37.3,127.48,8.5193,6
37.3,127.49,5.5456,6
37.3,127.5,5.793,6
37.3,127.51,7.9194,6
37.3,127.52,3.5973,5
37.3,127.53,4.1413,5
37.3,127.54,4.7091,5
37.3,127.55,4.4168,5
37.3,127.56,4.0266,5
37.3,127.57,9.3825,6
37.3,127.58,12.3314,7
37.3,127.59,6.692,6
37.3,127.6,5.0179,6
37.3,127.61,7.1523,6
37.3,127.62,17.3819,7
37.3,127.63,19.6004,7
37.3,127.64,19.7564,7
37.3,127.65,26.0554,8
37.3,127.66,16.0108,7
37.3,127.67,6.7728,6
37.3,127.68,3.4945,5
37.3,127.69,2.9163,5
37.3,127.7,2.051,4
37.3,127.71,1.582,4
37.3,127.72,2.025,4
37.3,127.73,1.1784,4
37.3,127.74,1.2731,4
37.3,127.75,1.0362,4
37.3,127.77,1.1122,4
37.3,127.78,1.0925,4
37.3,127.79,2.5653,5
37.3,127.8,14.8334,7
37.3,127.81,19.543,7
37.3,127.82,5.9946,6
37.3,127.83,2.3676,4
37.3,127.84,1.5494,4
37.3,127.85,1.3483,4
37.3,127.86,1.2329,4
37.3,127.87,1.3012,4
37.3,127.88,1.5022,4
37.3,127.89,3.2284,5
37.3,127.9,5.7319,6
37.3,127.91,5.844,6
37.3,127.92,23.8122,7
37.3,127.93,8.2734,6
37.3,127.94,7.3285,6
37.3,127.95,3.205,5
37.3,127.96,2.6648,5
37.3,127.97,4.107,5
37.3,127.98,7.0692,6
37.3,127.99,3.461,5
37.3,128.0,2.2547,4
37.3,128.01,1.9162,4
37.3,128.02,1.5246,4
37.3,128.03,1.4036,4
37.3,128.04,1.1024,4
37.3,128.05,1.0214,4
37.3,128.06,0.9636,3
37.3,128.15,0.7046,3
37.3,128.16,0.7642,3
37.3,128.17,0.7123,3
37.3,128.19,0.7793,3
37.3,128.2,0.6781,3
37.3,128.22,0.798,3
37.3,128.23,0.8109,3
37.3,128.24,0.6084,3
37.3,128.25,0.5956,3
37.3,128.26,0.8902,3
37.3,128.27,0.9111,3
37.3,128.28,0.8044,3
37.3,128.32,0.5454,3
37.3,128.33,0.5491,3
37.3,128.34,0.5845,3
37.3,128.35,0.7472,3
37.3,128.36,0.5938,3
37.3,128.39,1.3322,4
37.3,128.4,0.8433,3
37.3,128.48,0.8117,3
37.3,128.49,1.0487,4
37.3,128.5,0.5724,3
37.3,128.73,0.9299,3
37.3,128.74,0.9597,3
37.3,128.79,0.871,3
37.3,128.8,0.6859,3
37.3,128.82,0.6415,3
37.3,128.83,0.7396,3
37.3,128.87,0.7295,3
37.3,128.88,0.8822,3
37.3,128.89,0.5757,3
37.3,128.92,0.8324,3
37.3,128.93,0.6492,3
37.3,129.05,0.5218,3
37.3,129.06,0.7223,3
37.3,129.07,2.2,4
37.3,129.08,1.0517,4
37.3,129.19,0.8076,3
37.3,129.2,0.533,3
37.3,129.26,0.5826,3
37.3,129.27,0.872,3
37.3,129.28,0.9065,3
37.3,129.29,1.2894,4
37.3,129.3,1.3469,4
37.3,129.31,0.8722,3
37.3,129.32,1.784,4
37.3,129.33,1.5417,4
37.31,126.02,0.672,3
37.31,126.38,1.2068,4
37.31,126.39,1.257,4
37.31,126.4,1.3203,4
37.31,126.41,1.2699,4
37.31,126.47,1.9687,4
37.31,126.48,3.3323,5
37.31,126.49,1.2952,4
37.31,126.56,1.423,4
37.31,126.57,1.5652,4
37.31,126.58,1.741,4
37.31,126.59,2.2822,4
37.31,126.6,4.2955,5
37.31,126.61,11.8954,7
37.31,126.62,3.7167,5
37.31,126.63,2.8942,5
37.31,126.64,2.684,5
37.31,126.65,2.6311,5
37.31,126.66,2.8292,5
37.31,126.67,3.048,5
37.31,126.68,3.3882,5
37.31,126.69,4.0682,5
37.31,126.7,4.6534,5
37.31,126.71,10.6761,7
37.31,126.72,24.5129,7
37.31,126.73,26.9306,8
37.31,126.74,29.1165,8
37.31,126.75,33.1197,8
37.31,126.76,34.9192,8
37.31,126.77,32.31,8
37.31,126.78,31.5631,8
37.31,126.79,30.5751,8
37.31,126.8,25.434,8
37.31,126.81,29.1417,8
37.31,126.82,71.7308,9
37.31,126.83,114.3305,9
37.31,126.84,75.1794,9
37.31,126.85,97.0735,9
37.31,126.86,79.5804,9
37.31,126.87,44.66,8
37.31,126.88,18.3735,7
37.31,126.89,13.6646,7
37.31,126.9,19.1323,7
37.31,126.91,25.707,8
37.31,126.92,12.3501,7
37.31,126.93,10.7888,7
37.31,126.94,14.782,7
37.31,126.95,24.1712,7
37.31,126.96,23.9722,7
37.31,126.97,22.0346,7
37.31,126.98,29.8547,8
37.31,126.99,71.8176,9
37.31,127.0,52.6129,9
37.31,127.01,38.8644,8
37.31,127.02,20.161,7
37.31,127.03,14.7808,7
37.31,127.04,25.8146,8
37.31,127.05,29.9913,8
37.31,127.06,14.2308,7
37.31,127.07,25.1594,8
37.31,127.08,55.9018,9
37.31,127.09,37.1254,8
37.31,127.1,31.0504,8
37.31,127.11,44.5157,8
37.31,127.12,16.0685,7
37.31,127.13,23.1858,7
37.31,127.14,15.1694,7
37.31,127.15,5.6946,6
37.31,127.16,4.6034,5
37.31,127.17,3.5826,5
37.31,127.18,3.3355,5
37.31,127.19,3.0279,5
37.31,127.2,2.9605,5
37.31,127.21,3.0829,5
37.31,127.22,7.8038,6
37.31,127.23,7.9483,6
37.31,127.24,9.5811,6
37.31,127.25,6.0472,6
37.31,127.26,4.8326,5
37.31,127.27,3.6516,5
37.31,127.28,4.2717,5
37.31,127.29,4.1593,5
37.31,127.3,2.9042,5
37.31,127.31,2.6048,5
37.31,127.32,4.3625,5
37.31,127.33,5.6393,6
37.31,127.34,5.866,6
37.31,127.35,6.4518,6
37.31,127.36,6.0873,6
37.31,127.37,3.3527,5
37.31,127.38,4.1721,5
37.31,127.39,5.7937,6
37.31,127.4,15.9708,7
37.31,127.41,12.8553,7
37.31,127.42,7.0046,6
37.31,127.43,10.8308,7
37.31,127.44,11.0526,7
37.31,127.45,5.9677,6
37.31,127.46,8.753,6
37.31,127.47,11.8018,7
37.31,127.48,8.9649,6
37.31,127.49,12.91,7
37.31,127.5,7.3242,6
37.31,127.51,3.8147,5
37.31,127.52,2.3851,4
37.31,127.53,3.2026,5
37.31,127.54,2.9777,5
37.31,127.55,2.9679,5
37.31,127.56,3.8528,5
37.31,127.57,2.5242,5
37.31,127.58,4.0574,5
37.31,127.59,2.3838,4
37.31,127.6,2.0596,4
37.31,127.61,2.9779,5
37.31,127.62,6.5747,6
37.31,127.63,8.9636,6
37.31,127.64,24.5963,7
37.31,127.65,11.883,7
37.31,127.66,4.6815,5
37.31,127.67,4.729,5
37.31,127.68,3.1144,5
37.31,127.69,1.9017,4
37.31,127.7,1.5942,4
37.31,127.71,1.4744,4
37.31,127.72,1.1042,4
37.31,127.76,0.8925,3
37.31,127.77,1.2203,4
37.31,127.79,1.3616,4
37.31,127.8,2.5442,5
37.31,127.81,4.5431,5
37.31,127.82,12.0428,7
37.31,127.83,5.1799,6
37.31,127.84,2.4532,4
37.31,127.85,1.6939,4
37.31,127.86,1.5063,4
37.31,127.87,1.4417,4
37.31,127.88,1.9788,4
37.31,127.89,5.7012,6
37.31,127.9,4.9447,5
37.31,127.91,5.1654,6
37.31,127.92,19.1756,7
37.31,127.93,13.5067,7
37.31,127.94,5.4254,6
37.31,127.95,5.3856,6
37.31,127.96,7.706,6
37.31,127.97,15.2625,7
37.31,127.98,16.3096,7
37.31,127.99,4.663,5
37.31,128.0,3.0744,5
37.31,128.01,2.3495,4
37.31,128.02,1.8136,4
37.31,128.03,1.5743,4
37.31,128.04,1.2818,4
37.31,128.05,1.1888,4
37.31,128.15,0.7099,3
37.31,128.16,0.6773,3
37.31,128.17,0.8046,3
37.31,128.18,0.7712,3
37.31,128.19,0.9195,3
37.31,128.26,0.9185,3
37.31,128.27,0.6674,3
37.31,128.34,0.5401,3
37.31,128.39,0.923,3
37.31,128.4,0.7028,3
37.31,128.47,0.5357,3
37.31,128.48,1.1611,4
37.31,128.49,0.6009,3
37.31,128.54,0.7082,3
37.31,128.55,0.7612,3
37.31,128.56,1.4987,4
37.31,128.7,0.4988,2
37.31,128.71,0.4881,2
37.31,128.72,0.5658,3
37.31,128.73,0.6071,3
37.31,128.74,0.5339,3
37.31,128.79,0.5217,3
37.31,128.81,0.7118,3
37.31,128.82,1.0852,4
37.31,128.83,1.101,4
37.31,128.87,0.6034,3
37.31,128.88,0.6573,3
37.31,128.89,0.6351,3
37.31,128.92,0.5251,3
37.31,129.0,0.6253,3
37.31,129.07,3.0481,5
37.31,129.08,1.3976,4
37.31,129.19,0.7026,3
37.31,129.2,0.7494,3
37.31,129.21,0.5447,3
37.31,129.26,0.8188,3
37.31,129.27,1.0807,4
37.31,129.28,1.254,4
37.31,129.29,3.8969,5
37.31,129.3,2.8771,5
37.31,129.31,1.037,4
37.32,126.4,0.9703,3
37.32,126.41,1.2117,4
37.32,126.42,1.6275,4
37.32,126.43,1.1181,4
37.32,126.52,1.1986,4
37.32,126.55,1.4432,4
37.32,126.56,1.582,4
37.32,126.57,1.7571,4
37.32,126.58,1.9496,4
37.32,126.59,2.3307,4
37.32,126.6,2.6712,5
37.32,126.61,2.8758,5
37.32,126.62,3.578,5
37.32,126.63,4.2713,5
37.32,126.64,5.082,6
37.32,126.65,5.2182,6
37.32,126.66,4.9399,5
37.32,126.67,9.1715,6
37.32,126.68,41.3648,8
37.32,126.69,51.841,9
37.32,126.7,41.8444,8
37.32,126.71,32.4598,8
37.32,126.72,28.6094,8
37.32,126.73,34.4953,8
37.32,126.74,33.7135,8
37.32,126.75,37.4451,8
37.32,126.76,47.0136,8
37.32,126.77,31.0032,8
37.32,126.78,25.6644,8
37.32,126.79,41.0259,8
37.32,126.8,47.9723,8
37.32,126.81,67.4942,9
37.32,126.82,74.9824,9
37.32,126.83,85.7659,9
37.32,126.84,100.2297,9
37.32,126.85,53.5447,9
37.32,126.86,33.8449,8
37.32,126.87,11.697,7
37.32,126.88,9.0795,6
37.32,126.89,14.0518,7
37.32,126.9,11.8213,7
37.32,126.91,13.4388,7
37.32,126.92,38.8746,8
37.32,126.93,29.5384,8
37.32,126.94,51.248,9
37.32,126.95,74.9479,9
37.32,126.96,65.5896,9
37.32,126.97,15.88,7
37.32,126.98,15.916,7
37.32,126.99,27.5243,8
37.32,127.0,9.4254,6
37.32,127.01,7.2668,6
37.32,127.02,9.3394,6
37.32,127.03,6.0999,6
37.32,127.04,5.465,6
37.32,127.05,10.2225,7
37.32,127.06,35.2022,8
37.32,127.07,35.5193,8
37.32,127.08,40.2892,8
37.32,127.09,57.7192,9
37.32,127.1,76.0324,9
37.32,127.11,79.7854,9
37.32,127.12,47.5641,8
37.32,127.13,32.1049,8
37.32,127.14,7.8931,6
37.32,127.15,6.6688,6
37.32,127.16,6.3996,6
37.32,127.17,6.4437,6
37.32,127.18,6.5566,6
37.32,127.19,3.3597,5
37.32,127.2,3.1682,5
37.32,127.21,3.3825,5
37.32,127.22,9.8335,6
37.32,127.23,5.9503,6
37.32,127.24,10.9328,7
37.32,127.25,10.8034,7
37.32,127.26,6.7117,6
37.32,127.27,3.7588,5
37.32,127.28,6.3342,6
37.32,127.29,4.267,5
37.32,127.3,5.3097,6
37.32,127.31,6.492,6
37.32,127.32,3.7304,5
37.32,127.33,5.2154,6
37.32,127.34,17.6203,7
37.32,127.35,7.9444,6
37.32,127.36,3.3555,5
37.32,127.37,4.4328,5
37.32,127.38,3.2157,5
37.32,127.39,4.7019,5
37.32,127.4,10.7612,7
37.32,127.41,6.5622,6
37.32,127.42,6.8533,6
37.32,127.43,5.9933,6
37.32,127.44,8.1961,6
37.32,127.45,4.7925,5
37.32,127.46,4.1251,5
37.32,127.47,8.3239,6
37.32,127.48,9.626,6
37.32,127.49,4.9093,5
37.32,127.5,4.568,5
37.32,127.51,3.5762,5
37.32,127.52,2.6121,5
37.32,127.53,1.9215,4
37.32,127.54,2.7456,5
37.32,127.55,2.7652,5
37.32,127.56,2.8926,5
37.32,127.57,2.1048,4
37.32,127.58,1.9257,4
37.32,127.59,1.8407,4
37.32,127.6,2.1906,4
37.32,127.61,2.9445,5
37.32,127.62,2.6609,5
37.32,127.63,9.0522,6
37.32,127.64,3.3837,5
37.32,127.65,3.1263,5
37.32,127.66,2.1568,4
37.32,127.67,3.099,5
37.32,127.68,4.2632,5
37.32,127.69,2.053,4
37.32,127.7,1.5232,4
37.32,127.71,1.2308,4
37.32,127.72,1.3685,4
37.32,127.73,1.024,4
37.32,127.74,0.9762,3
37.32,127.76,1.288,4
37.32,127.79,1.0429,4
37.32,127.8,1.2401,4
37.32,127.81,1.9224,4
37.32,127.82,4.7559,5
37.32,127.83,17.4928,7
37.32,127.84,5.7891,6
37.32,127.85,3.0287,5
37.32,127.86,2.0419,4
37.32,127.87,1.9316,4
37.32,127.88,2.0855,4
37.32,127.89,2.8075,5
37.32,127.9,2.9312,5
37.32,127.91,3.567,5
37.32,127.92,21.1889,7
37.32,127.93,14.9565,7
37.32,127.94,34.9669,8
37.32,127.95,37.3648,8
37.32,127.96,59.8396,9
37.32,127.97,40.0579,8
37.32,127.98,42.9683,8
37.32,127.99,35.1408,8
37.32,128.0,9.5285,6
37.32,128.01,4.0969,5
37.32,128.02,2.5079,5
37.32,128.03,2.0172,4
37.32,128.04,1.5794,4
37.32,128.05,1.3205,4
37.32,128.08,0.9659,3
37.32,128.09,0.989,3
37.32,128.1,0.8632,3
37.32,128.19,0.7118,3
37.32,128.25,0.5581,3
37.32,128.26,0.8934,3
37.32,128.37,1.1133,4
37.32,128.38,1.9876,4
37.32,128.39,0.7426,3
37.32,128.47,0.4991,2
37.32,128.48,1.0025,4
37.32,128.49,0.5832,3
37.32,128.52,0.7992,3
37.32,128.53,0.8947,3
37.32,128.54,0.6551,3
37.32,128.63,0.5492,3
37.32,128.67,0.6913,3
37.32,128.68,0.8692,3
37.32,128.69,0.7088,3
37.32,128.7,0.5841,3
37.32,128.71,0.9149,3
37.32,128.72,1.2173,4
37.32,128.73,2.3755,4
37.32,128.74,0.7032,3
37.32,128.81,1.0654,4
37.32,128.82,0.6756,3
37.32,128.83,0.5328,3
37.32,128.84,0.89,3
37.32,128.85,0.7916,3
37.32,128.96,0.4807,2
37.32,128.97,0.8028,3
37.32,128.98,0.5718,3
37.32,129.01,0.5749,3
37.32,129.02,0.7391,3
37.32,129.03,0.5179,3
37.32,129.07,0.6266,3
37.32,129.08,0.7092,3
37.32,129.14,0.7358,3
37.32,129.18,0.7221,3
37.32,129.2,0.7789,3
37.32,129.21,1.3277,4
37.32,129.22,0.7248,3
37.32,129.23,0.752,3
37.32,129.24,0.8625,3
37.32,129.25,0.7273,3
37.32,129.26,1.0391,4
37.32,129.27,5.4003,6
37.32,129.28,2.0158,4
37.32,129.29,0.8832,3
37.32,129.3,0.8048,3
37.32,129.31,0.7004,3
37.33,126.41,1.0371,4
37.33,126.42,1.2893,4
37.33,126.43,1.4615,4
37.33,126.55,1.5667,4
37.33,126.56,1.8398,4
37.33,126.57,2.2129,4
37.33,126.58,2.5631,5
37.33,126.59,3.6739,5
37.33,126.6,3.9127,5
37.33,126.61,3.7919,5
37.33,126.62,4.5158,5
37.33,126.63,5.1859,6
37.33,126.64,5.6132,6
37.33,126.65,5.6455,6
37.33,126.66,6.7383,6
37.33,126.67,20.0331,7
37.33,126.68,46.134,8
37.33,126.69,36.8139,8
37.33,126.7,30.5993,8
37.33,126.71,26.427,8
37.33,126.72,30.6701,8
37.33,126.73,33.8206,8
37.33,126.74,39.1703,8
37.33,126.75,45.3279,8
37.33,126.76,33.7685,8
37.33,126.77,29.8614,8
37.33,126.78,30.1577,8
37.33,126.79,88.9956,9
37.33,126.8,75.4069,9
37.33,126.81,73.6927,9
37.33,126.82,44.6894,8
37.33,126.83,46.5581,8
37.33,126.84,72.8691,9
37.33,126.85,63.1793,9
37.33,126.86,41.5404,8
37.33,126.87,16.191,7
37.33,126.88,8.4141,6
37.33,126.89,9.1507,6
37.33,126.9,6.8442,6
37.33,126.91,9.0659,6
37.33,126.92,37.8317,8
37.33,126.93,44.5761,8
37.33,126.94,68.9019,9
37.33,126.95,48.9814,8
37.33,126.96,40.4954,8
37.33,126.97,16.256,7
37.33,126.98,11.3533,7
37.33,126.99,13.7598,7
37.33,127.0,6.2304,6
37.33,127.01,5.7877,6
37.33,127.02,6.6713,6
37.33,127.03,4.6917,5
37.33,127.04,5.0901,6
37.33,127.05,9.5619,6
37.33,127.06,24.2687,7
37.33,127.07,45.2317,8
37.33,127.08,21.5654,7
37.33,127.09,43.9203,8
37.33,127.1,67.6823,9
37.33,127.11,64.5882,9
37.33,127.12,56.9681,9
37.33,127.13,46.2434,8
37.33,127.14,16.9738,7
37.33,127.15,15.0153,7
37.33,127.16,13.3318,7
37.33,127.17,7.0205,6
37.33,127.18,5.8107,6
37.33,127.19,5.1112,6
37.33,127.2,4.0997,5
37.33,127.21,4.5691,5
37.33,127.22,10.429,7
37.33,127.23,6.0555,6
37.33,127.24,9.409,6
37.33,127.25,13.5772,7
37.33,127.26,9.3788,6
37.33,127.27,8.1998,6
37.33,127.28,150.7486,9
37.33,127.29,120.2317,9
37.33,127.3,18.6162,7
37.33,127.31,10.7132,7
37.33,127.32,6.8388,6
37.33,127.33,7.2687,6
37.33,127.34,8.1529,6
37.33,127.35,3.9816,5
37.33,127.36,3.0356,5
37.33,127.37,5.6485,6
37.33,127.38,6.7227,6
37.33,127.39,7.4589,6
37.33,127.4,9.6947,6
37.33,127.41,3.8241,5
37.33,127.42,3.367,5
37.33,127.43,5.1526,6
37.33,127.44,5.5127,6
37.33,127.45,4.3418,5
37.33,127.46,3.2303,5
37.33,127.47,4.1949,5
37.33,127.48,9.5716,6
37.33,127.49,6.8987,6
37.33,127.5,4.0684,5
37.33,127.51,2.9534,5
37.33,127.52,3.0785,5
37.33,127.53,2.2865,4
37.33,127.54,5.72,6
37.33,127.55,4.3208,5
37.33,127.56,4.5759,5
37.33,127.57,2.6458,5
37.33,127.58,2.0411,4
37.33,127.59,3.3218,5
37.33,127.6,2.7535,5
37.33,127.61,2.8114,5
37.33,127.62,2.5466,5
37.33,127.63,2.3436,4
37.33,127.64,2.1126,4
37.33,127.65,2.1559,4
37.33,127.66,1.6166,4
37.33,127.67,2.1202,4
37.33,127.68,5.6517,6
37.33,127.69,2.4942,4
37.33,127.7,1.6318,4
37.33,127.71,1.5834,4
37.33,127.72,1.57,4
37.33,127.73,1.2596,4
37.33,127.74,1.0233,4
37.33,127.75,1.2369,4
37.33,127.76,0.9356,3
37.33,127.8,1.1241,4
37.33,127.81,1.5331,4
37.33,127.82,2.3205,4
37.33,127.83,12.3543,7
37.33,127.84,8.7308,6
37.33,127.85,7.9204,6
37.33,127.86,5.1851,6
37.33,127.87,2.8949,5
37.33,127.88,2.2836,4
37.33,127.89,2.8406,5
37.33,127.9,2.8248,5
37.33,127.91,3.5965,5
37.33,127.92,19.6464,7
37.33,127.93,42.175,8
37.33,127.94,41.7208,8
37.33,127.95,53.1732,9
37.33,127.96,55.2042,9
37.33,127.97,30.0905,8
37.33,127.98,47.8009,8
37.33,127.99,44.2925,8
37.33,128.0,15.627,7
37.33,128.01,4.891,5
37.33,128.02,2.5295,5
37.33,128.03,2.031,4
37.33,128.04,1.5712,4
37.33,128.08,1.2578,4
37.33,128.09,1.2525,4
37.33,128.1,1.0292,4
37.33,128.26,0.5412,3
37.33,128.28,0.7116,3
37.33,128.37,1.2362,4
37.33,128.38,1.5879,4
37.33,128.39,0.7623,3
37.33,128.46,0.5062,3
37.33,128.47,0.5912,3
37.33,128.48,0.6379,3
37.33,128.49,0.5838,3
37.33,128.5,0.6322,3
37.33,128.51,0.8222,3
37.33,128.52,1.1797,4
37.33,128.53,2.4348,4
37.33,128.54,1.3164,4
37.33,128.55,0.8088,3
37.33,128.59,0.5023,3
37.33,128.71,0.6261,3
37.33,128.72,0.5761,3
37.33,128.73,0.5029,3
37.33,128.78,0.601,3
37.33,128.79,0.7336,3
37.33,128.8,0.5862,3
37.33,128.81,0.5926,3
37.33,128.84,0.5554,3
37.33,128.89,0.6454,3
37.33,128.9,0.8039,3
37.33,128.91,0.6071,3
37.33,128.97,0.7108,3
37.33,128.98,0.5805,3
37.33,129.0,0.5225,3
37.33,129.01,0.5831,3
37.33,129.02,0.8361,3
37.33,129.03,0.9516,3
37.33,129.04,1.053,4
37.33,129.05,1.0543,4
37.33,129.06,0.7592,3
37.33,129.07,0.5899,3
37.33,129.08,1.1094,4
37.33,129.09,0.8256,3
37.33,129.1,0.7229,3
